Matrícula: 4992MBW
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
21/01/2024 		|		 07:19:36 		|		 158.0 		|		 80.0 		|		 500.0
21/01/2024 		|		 16:39:46 		|		 55.3 		|		 30.0 		|		 200.0
21/01/2024 		|		 22:23:56 		|		 81.7 		|		 50.0 		|		 200.0
22/01/2024 		|		 03:59:27 		|		 92.9 		|		 50.0 		|		 500.0
22/01/2024 		|		 07:05:12 		|		 75.6 		|		 50.0 		|		 200.0
22/01/2024 		|		 16:16:44 		|		 59.0 		|		 30.0 		|		 200.0
22/01/2024 		|		 19:54:10 		|		 130.0 		|		 80.0 		|		 500.0
23/01/2024 		|		 19:36:53 		|		 37.8 		|		 30.0 		|		 100.0
23/01/2024 		|		 20:44:34 		|		 100.5 		|		 60.0 		|		 500.0
26/01/2024 		|		 08:37:22 		|		 41.8 		|		 30.0 		|		 100.0
26/01/2024 		|		 10:16:44 		|		 184.7 		|		 120.0 		|		 500.0
27/01/2024 		|		 16:16:44 		|		 71.2 		|		 60.0 		|		 100.0
28/01/2024 		|		 06:45:03 		|		 53.0 		|		 30.0 		|		 200.0
28/01/2024 		|		 12:29:12 		|		 125.9 		|		 90.0 		|		 200.0
29/01/2024 		|		 01:05:12 		|		 171.8 		|		 120.0 		|		 500.0
29/01/2024 		|		 08:57:32 		|		 69.6 		|		 50.0 		|		 100.0
30/01/2024 		|		 07:23:56 		|		 118.5 		|		 60.0 		|		 500.0
31/01/2024 		|		 12:33:32 		|		 222.1 		|		 120.0 		|		 500.0

Matrícula: 1792CML
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
02/01/2024 		|		 09:11:56 		|		 154.8 		|		 120.0 		|		 200.0
02/01/2024 		|		 13:38:20 		|		 112.1 		|		 60.0 		|		 500.0
02/01/2024 		|		 22:31:08 		|		 91.4 		|		 80.0 		|		 100.0
03/01/2024 		|		 01:49:51 		|		 37.2 		|		 30.0 		|		 100.0
03/01/2024 		|		 03:17:41 		|		 51.0 		|		 40.0 		|		 100.0
04/01/2024 		|		 09:39:17 		|		 53.7 		|		 30.0 		|		 200.0
05/01/2024 		|		 04:44:05 		|		 72.0 		|		 50.0 		|		 200.0
05/01/2024 		|		 16:03:46 		|		 160.6 		|		 90.0 		|		 500.0
05/01/2024 		|		 22:25:22 		|		 53.2 		|		 30.0 		|		 200.0
06/01/2024 		|		 19:19:36 		|		 95.6 		|		 80.0 		|		 100.0
08/01/2024 		|		 04:52:44 		|		 89.4 		|		 60.0 		|		 200.0
08/01/2024 		|		 14:33:03 		|		 50.7 		|		 40.0 		|		 100.0
10/01/2024 		|		 21:17:41 		|		 112.9 		|		 60.0 		|		 500.0
12/01/2024 		|		 05:56:05 		|		 34.2 		|		 20.0 		|		 100.0
12/01/2024 		|		 12:42:10 		|		 38.6 		|		 20.0 		|		 100.0
13/01/2024 		|		 10:12:24 		|		 95.9 		|		 80.0 		|		 100.0
15/01/2024 		|		 20:20:05 		|		 111.2 		|		 60.0 		|		 500.0
16/01/2024 		|		 07:39:46 		|		 138.6 		|		 120.0 		|		 100.0
16/01/2024 		|		 09:20:34 		|		 112.0 		|		 80.0 		|		 200.0
17/01/2024 		|		 02:27:17 		|		 52.3 		|		 40.0 		|		 100.0
17/01/2024 		|		 09:03:17 		|		 117.4 		|		 80.0 		|		 200.0
20/01/2024 		|		 13:08:05 		|		 145.7 		|		 120.0 		|		 200.0
21/01/2024 		|		 11:01:22 		|		 45.8 		|		 30.0 		|		 100.0
23/01/2024 		|		 17:40:15 		|		 126.4 		|		 80.0 		|		 500.0
25/01/2024 		|		 05:30:10 		|		 115.9 		|		 60.0 		|		 500.0
25/01/2024 		|		 13:23:56 		|		 110.2 		|		 90.0 		|		 200.0
25/01/2024 		|		 19:35:27 		|		 133.2 		|		 80.0 		|		 500.0
26/01/2024 		|		 23:02:48 		|		 205.8 		|		 120.0 		|		 500.0
27/01/2024 		|		 01:10:58 		|		 40.0 		|		 20.0 		|		 100.0
27/01/2024 		|		 05:28:44 		|		 64.7 		|		 40.0 		|		 200.0
28/01/2024 		|		 15:10:29 		|		 77.7 		|		 50.0 		|		 200.0
30/01/2024 		|		 18:52:15 		|		 217.6 		|		 120.0 		|		 500.0
01/02/2024 		|		 08:01:22 		|		 71.0 		|		 40.0 		|		 200.0
01/02/2024 		|		 14:20:05 		|		 116.8 		|		 80.0 		|		 200.0

Matrícula: 1992BCN
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
02/01/2024 		|		 09:52:15 		|		 141.9 		|		 80.0 		|		 500.0
02/01/2024 		|		 20:34:29 		|		 87.9 		|		 50.0 		|		 200.0
05/01/2024 		|		 09:33:32 		|		 113.6 		|		 60.0 		|		 500.0
05/01/2024 		|		 13:00:53 		|		 88.6 		|		 80.0 		|		 100.0
05/01/2024 		|		 23:41:41 		|		 168.2 		|		 120.0 		|		 500.0
06/01/2024 		|		 11:56:05 		|		 43.2 		|		 30.0 		|		 100.0
06/01/2024 		|		 17:37:22 		|		 77.0 		|		 40.0 		|		 200.0
08/01/2024 		|		 08:48:53 		|		 91.1 		|		 50.0 		|		 500.0
09/01/2024 		|		 07:35:27 		|		 143.8 		|		 90.0 		|		 500.0
11/01/2024 		|		 17:07:08 		|		 47.4 		|		 40.0 		|		 100.0
11/01/2024 		|		 22:10:58 		|		 58.5 		|		 30.0 		|		 200.0
12/01/2024 		|		 15:00:24 		|		 39.1 		|		 20.0 		|		 100.0
13/01/2024 		|		 23:01:22 		|		 136.7 		|		 120.0 		|		 100.0
14/01/2024 		|		 18:36:24 		|		 109.2 		|		 80.0 		|		 200.0
15/01/2024 		|		 02:27:17 		|		 39.0 		|		 20.0 		|		 100.0
15/01/2024 		|		 04:55:36 		|		 34.3 		|		 20.0 		|		 100.0
17/01/2024 		|		 00:23:27 		|		 174.6 		|		 90.0 		|		 500.0
17/01/2024 		|		 03:04:44 		|		 132.1 		|		 120.0 		|		 100.0
19/01/2024 		|		 21:00:24 		|		 106.7 		|		 60.0 		|		 500.0
20/01/2024 		|		 12:03:17 		|		 193.1 		|		 120.0 		|		 500.0
21/01/2024 		|		 03:36:24 		|		 78.8 		|		 40.0 		|		 200.0
23/01/2024 		|		 04:00:53 		|		 86.6 		|		 60.0 		|		 200.0
24/01/2024 		|		 04:44:05 		|		 43.0 		|		 30.0 		|		 100.0
24/01/2024 		|		 06:47:56 		|		 101.3 		|		 60.0 		|		 500.0
24/01/2024 		|		 13:29:41 		|		 65.7 		|		 40.0 		|		 200.0
25/01/2024 		|		 22:36:53 		|		 88.7 		|		 80.0 		|		 100.0
26/01/2024 		|		 16:32:34 		|		 140.9 		|		 90.0 		|		 500.0
26/01/2024 		|		 19:03:46 		|		 56.1 		|		 40.0 		|		 100.0
28/01/2024 		|		 16:58:29 		|		 31.8 		|		 20.0 		|		 100.0
29/01/2024 		|		 10:59:56 		|		 113.5 		|		 60.0 		|		 500.0
30/01/2024 		|		 01:21:03 		|		 80.4 		|		 50.0 		|		 200.0
30/01/2024 		|		 05:10:00 		|		 47.3 		|		 30.0 		|		 100.0
30/01/2024 		|		 15:46:29 		|		 108.0 		|		 60.0 		|		 500.0
30/01/2024 		|		 20:54:39 		|		 52.0 		|		 30.0 		|		 200.0
31/01/2024 		|		 02:02:48 		|		 132.4 		|		 80.0 		|		 500.0
01/02/2024 		|		 09:03:17 		|		 113.8 		|		 90.0 		|		 200.0

Matrícula: CU1911C
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
02/01/2024 		|		 11:17:12 		|		 28.4 		|		 20.0 		|		 100.0
03/01/2024 		|		 08:27:17 		|		 139.1 		|		 80.0 		|		 500.0
04/01/2024 		|		 02:02:48 		|		 56.1 		|		 30.0 		|		 200.0
04/01/2024 		|		 11:12:53 		|		 117.5 		|		 80.0 		|		 200.0
04/01/2024 		|		 12:42:10 		|		 95.8 		|		 90.0 		|		 100.0
05/01/2024 		|		 11:50:20 		|		 52.5 		|		 30.0 		|		 200.0
06/01/2024 		|		 12:30:39 		|		 128.1 		|		 120.0 		|		 100.0
07/01/2024 		|		 08:48:53 		|		 151.2 		|		 90.0 		|		 500.0
07/01/2024 		|		 15:17:41 		|		 118.0 		|		 90.0 		|		 200.0
12/01/2024 		|		 02:41:41 		|		 39.1 		|		 30.0 		|		 100.0
13/01/2024 		|		 06:55:08 		|		 91.6 		|		 50.0 		|		 500.0
14/01/2024 		|		 17:38:48 		|		 91.6 		|		 50.0 		|		 500.0
15/01/2024 		|		 13:46:58 		|		 120.1 		|		 80.0 		|		 500.0
16/01/2024 		|		 23:02:48 		|		 198.4 		|		 120.0 		|		 500.0
17/01/2024 		|		 20:30:10 		|		 46.5 		|		 30.0 		|		 100.0
19/01/2024 		|		 04:48:24 		|		 34.2 		|		 20.0 		|		 100.0
21/01/2024 		|		 01:42:39 		|		 35.9 		|		 30.0 		|		 100.0
21/01/2024 		|		 04:28:15 		|		 25.7 		|		 20.0 		|		 100.0
21/01/2024 		|		 06:09:03 		|		 107.4 		|		 90.0 		|		 100.0
22/01/2024 		|		 22:18:10 		|		 83.6 		|		 60.0 		|		 200.0
23/01/2024 		|		 00:29:12 		|		 37.7 		|		 30.0 		|		 100.0
23/01/2024 		|		 14:53:12 		|		 30.9 		|		 20.0 		|		 100.0
24/01/2024 		|		 20:35:56 		|		 33.7 		|		 20.0 		|		 100.0
24/01/2024 		|		 22:05:12 		|		 192.0 		|		 120.0 		|		 500.0
25/01/2024 		|		 07:03:46 		|		 142.2 		|		 80.0 		|		 500.0
27/01/2024 		|		 08:47:27 		|		 205.6 		|		 120.0 		|		 500.0
27/01/2024 		|		 11:14:20 		|		 50.6 		|		 30.0 		|		 200.0
29/01/2024 		|		 06:17:41 		|		 81.3 		|		 50.0 		|		 200.0
29/01/2024 		|		 11:41:41 		|		 146.9 		|		 120.0 		|		 200.0
29/01/2024 		|		 14:12:53 		|		 126.9 		|		 90.0 		|		 200.0
29/01/2024 		|		 16:13:51 		|		 154.7 		|		 80.0 		|		 500.0
30/01/2024 		|		 03:24:53 		|		 37.7 		|		 30.0 		|		 100.0
30/01/2024 		|		 20:18:39 		|		 109.8 		|		 60.0 		|		 500.0
31/01/2024 		|		 16:59:56 		|		 25.6 		|		 20.0 		|		 100.0

Matrícula: 0735MBR
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
02/01/2024 		|		 12:58:00 		|		 48.9 		|		 30.0 		|		 100.0
03/01/2024 		|		 15:04:44 		|		 48.9 		|		 30.0 		|		 100.0
04/01/2024 		|		 22:18:10 		|		 38.9 		|		 30.0 		|		 100.0
05/01/2024 		|		 02:10:00 		|		 36.4 		|		 20.0 		|		 100.0
07/01/2024 		|		 03:47:56 		|		 35.0 		|		 30.0 		|		 0.0
10/01/2024 		|		 18:17:41 		|		 43.0 		|		 30.0 		|		 100.0
11/01/2024 		|		 00:52:15 		|		 75.9 		|		 40.0 		|		 200.0
11/01/2024 		|		 07:29:41 		|		 156.2 		|		 120.0 		|		 200.0
11/01/2024 		|		 10:35:27 		|		 38.8 		|		 20.0 		|		 100.0
12/01/2024 		|		 11:51:46 		|		 110.8 		|		 90.0 		|		 200.0
12/01/2024 		|		 13:31:08 		|		 98.9 		|		 80.0 		|		 100.0
12/01/2024 		|		 21:32:05 		|		 89.4 		|		 80.0 		|		 100.0
13/01/2024 		|		 18:58:00 		|		 75.6 		|		 60.0 		|		 100.0
13/01/2024 		|		 21:13:22 		|		 88.0 		|		 60.0 		|		 200.0
15/01/2024 		|		 06:34:58 		|		 51.6 		|		 30.0 		|		 200.0
15/01/2024 		|		 13:10:58 		|		 98.9 		|		 50.0 		|		 500.0
16/01/2024 		|		 06:19:08 		|		 137.2 		|		 80.0 		|		 500.0
19/01/2024 		|		 06:40:44 		|		 113.4 		|		 60.0 		|		 500.0
22/01/2024 		|		 21:20:34 		|		 67.2 		|		 60.0 		|		 100.0
25/01/2024 		|		 00:56:34 		|		 178.3 		|		 120.0 		|		 500.0
25/01/2024 		|		 03:01:51 		|		 148.3 		|		 80.0 		|		 500.0
25/01/2024 		|		 18:14:48 		|		 82.1 		|		 60.0 		|		 200.0
26/01/2024 		|		 02:02:48 		|		 78.5 		|		 40.0 		|		 200.0
26/01/2024 		|		 13:42:39 		|		 78.7 		|		 50.0 		|		 200.0
27/01/2024 		|		 06:56:34 		|		 167.0 		|		 90.0 		|		 500.0
28/01/2024 		|		 04:55:36 		|		 149.3 		|		 120.0 		|		 200.0
28/01/2024 		|		 09:07:36 		|		 73.4 		|		 40.0 		|		 200.0
29/01/2024 		|		 03:09:03 		|		 31.2 		|		 20.0 		|		 100.0
29/01/2024 		|		 09:36:24 		|		 74.1 		|		 60.0 		|		 100.0
30/01/2024 		|		 11:54:39 		|		 54.5 		|		 30.0 		|		 200.0
31/01/2024 		|		 15:26:20 		|		 38.5 		|		 30.0 		|		 100.0
01/02/2024 		|		 12:32:05 		|		 71.9 		|		 60.0 		|		 100.0

